Headline,Body ID,Stance,Agree,Disagree,Discuss,Unrelated
"a ""law to separate families"" was enacted prior to april 2018, and the federal government is powerless not to enforce it.",14975,agree,0.534183845,0.0373799115,0.32021975699999994,0.10821648800000001
"a ""law to separate families"" was enacted prior to april 2018, and the federal government is powerless not to enforce it.",14976,unrelated,0.290325533237,0.1212054888095,0.039519162171,0.5489498150000001
"a ""law to separate families"" was enacted prior to april 2018, and the federal government is powerless not to enforce it.",14977,agree,0.413271825,0.0623816692,0.36573441,0.15861207006
people who undergo amputations can sign paperwork allowing them to take the removed limbs home after the procedure.,14978,discuss,0.250706186,0.033809075099999995,0.52389739,0.1915873341
people who undergo amputations can sign paperwork allowing them to take the removed limbs home after the procedure.,14979,agree,0.438463662,0.32364055,0.112690893,0.12520488703000002
people who undergo amputations can sign paperwork allowing them to take the removed limbs home after the procedure.,14980,unrelated,0.15609201273335,0.1060291057085,0.029335835060000006,0.708543025
people who undergo amputations can sign paperwork allowing them to take the removed limbs home after the procedure.,14981,unrelated,0.33590211975,0.12628607814999998,0.0228373898,0.51497443
people who undergo amputations can sign paperwork allowing them to take the removed limbs home after the procedure.,14982,unrelated,0.24232418441500006,0.03274494446,0.036604637,0.68832622
people who undergo amputations can sign paperwork allowing them to take the removed limbs home after the procedure.,14983,agree,0.48031241,0.130522421,0.3189481085,0.070217039565
"while greeting north korean dignitaries during his summit meeting with chairman kim jong un, president trump returned the military salute of a north korean general.",14984,unrelated,0.019866601499999997,0.011658439575,0.005821144300000001,0.96265375
"while greeting north korean dignitaries during his summit meeting with chairman kim jong un, president trump returned the military salute of a north korean general.",14985,unrelated,0.300649660975,0.004849578,0.19575690884,0.4987438632
"while greeting north korean dignitaries during his summit meeting with chairman kim jong un, president trump returned the military salute of a north korean general.",14986,unrelated,0.37872222,0.07644752,0.1293459119,0.41548439265299997
"while greeting north korean dignitaries during his summit meeting with chairman kim jong un, president trump returned the military salute of a north korean general.",14987,unrelated,0.005919490186,0.00021992468150000002,0.005613837412422,0.988246775
"sen. bernie sanders once supported a proposal to ""dump nuclear waste"" in the ""poor latino community"" of sierra blanca, texas.",14988,agree,0.361552115,0.21769759585,0.31693657750000004,0.1038136909685
"sen. bernie sanders once supported a proposal to ""dump nuclear waste"" in the ""poor latino community"" of sierra blanca, texas.",14989,agree,0.8104920500000001,0.059004927,0.0868917525,0.04361129187865
"sen. bernie sanders once supported a proposal to ""dump nuclear waste"" in the ""poor latino community"" of sierra blanca, texas.",14990,agree,0.65560565,0.033966384499999995,0.140939955,0.16948795
