Headline,Body ID,Stance,Agree,Disagree,Discuss,Unrelated
animal brothels opened in germany amidst a surge of immigration.,11980,agree,0.462129275,0.16973491149999997,0.307066435,0.0610693655
an intern made a white supremacist hand gesture in a photograph with president trump.,11981,unrelated,0.094041158237,0.0453345938095,0.028725867171,0.831898365
an intern made a white supremacist hand gesture in a photograph with president trump.,11982,discuss,0.31021237999999995,0.1453369772,0.365672875,0.17877778505999997
"pope francis wrote a viral facebook post offering a ""gentle reminder"" about what's important in life.",11983,discuss,0.20659236600000003,0.14178372509999998,0.500244447,0.1513794441
"pope francis wrote a viral facebook post offering a ""gentle reminder"" about what's important in life.",11984,agree,0.81031882,0.057591994999999986,0.10666655300000001,0.025422663030000004
"pope francis wrote a viral facebook post offering a ""gentle reminder"" about what's important in life.",11985,unrelated,0.39245706273335,0.0796346357085,0.01389643756,0.5140118615
"president donald trump ordered that the name of florida's ""obama highway"" be changed back to the ""old dixie highway.""",11986,unrelated,0.10018131975,0.04949235315,0.0073802388,0.84294615
"president donald trump ordered that the name of florida's ""obama highway"" be changed back to the ""old dixie highway.""",11987,unrelated,0.032007259415,0.33053962445999996,0.0067217405,0.63073135
"president donald trump ordered that the name of florida's ""obama highway"" be changed back to the ""old dixie highway.""",11988,unrelated,0.0782687275,0.115009445,0.311302809675,0.495418994565
"president donald trump ordered that the name of florida's ""obama highway"" be changed back to the ""old dixie highway.""",11989,unrelated,0.010248621500000001,0.186486817575,0.0087979925,0.79446655
"president donald trump ordered that the name of florida's ""obama highway"" be changed back to the ""old dixie highway.""",11990,unrelated,0.30223538434999997,0.012822708999999998,0.19581318537,0.4891286632
"president donald trump ordered that the name of florida's ""obama highway"" be changed back to the ""old dixie highway.""",11991,agree,0.41366543,0.32759231000000005,0.14093928,0.117802987653
"president donald trump ordered that the name of florida's ""obama highway"" be changed back to the ""old dixie highway.""",11992,unrelated,0.029607337,0.10582883833,0.009203508249999999,0.8553603499999999
"a ""lucky charms frosted flakes"" cereal will soon be available.",11993,agree,0.4577934,0.05840130285,0.362494165,0.1213111459685
"a ""lucky charms frosted flakes"" cereal will soon be available.",11994,agree,0.58122496,0.14797924699999998,0.16656642,0.10422939187865
queen elizabeth is so upset at public comments made by royal bride-to-be meghan markle that she has suspended or threatened to suspend prince harry's wedding.,11995,agree,0.4457242100000001,0.23981790949999998,0.142288569,0.172169275
queen elizabeth is so upset at public comments made by royal bride-to-be meghan markle that she has suspended or threatened to suspend prince harry's wedding.,11996,unrelated,0.073381157771,0.400542838506,0.0033476331300000004,0.522728383
queen elizabeth is so upset at public comments made by royal bride-to-be meghan markle that she has suspended or threatened to suspend prince harry's wedding.,11997,agree,0.5099338649999999,0.4404653547,0.0215001585,0.028100620644999998
