Headline,Body ID,Stance,Agree,Disagree,Discuss,Unrelated
mcdonald's beverages contain yucky non-food substances.,0,agree,0.353773175,0.0500082565,0.280805356,0.315413263
"the united states postal service's new ""i have a dream"" stamp honoring dr. martin luther king jr. will be discontinued and recalled if not enough postal customers purchase them.",1,unrelated,0.10308170369999999,0.03684418575,0.006559575199999999,0.8535145000000001
a judge told an atheist plaintiff who challenged religious holidays that atheists already have their own holiday: april 1.,2,disagree,0.07481992400000001,0.43320911674999996,0.42773417025,0.0642367645
photograph shows school buses caught in a flooded new orleans parking lot because no one ordered them to be deployed to evacuate residents ahead of hurricane katrina. see example( s ),3,unrelated,0.000281529915,0.000445843815,0.0160966056592,0.983176
"arby's roast beef is made from a paste, gel, powder, or liquid.",4,agree,0.541618115,0.343397705,0.052128479500000005,0.06285566164
a video clip shows a meteorite striking a pickup truck in the desert. see example( s ),5,unrelated,0.060143025718600016,0.008289553807350001,0.006341322769499999,0.92522605
a video clip shows a meteorite striking a pickup truck in the desert. see example( s ),6,unrelated,0.143446676416,0.027858616934,0.026209378655000004,0.802485345
photograph shows a c-130 transport dropping anti-missile flares.,7,unrelated,0.00012260352,0.0001453888485,0.0009250424125886,0.998807
a photograph taken by the hubble space telescope shows a nebula dubbed the 'eye of god.' see example( s ),8,unrelated,0.2794069725,0.200213305,0.14741276,0.372966985
a photograph taken by the hubble space telescope shows a nebula dubbed the 'eye of god.' see example( s ),9,discuss,0.18958487149999997,0.10219004050000001,0.491183816,0.21704130935
a photograph shows an overhead view of shadows cast by camels in the desert.,10,unrelated,0.062238178115,0.0669137998415,0.062379963760000004,0.80846803
a photograph shows an overhead view of shadows cast by camels in the desert.,11,unrelated,0.062238178115,0.0669137998415,0.062379963760000004,0.80846803
a photograph shows an overhead view of shadows cast by camels in the desert.,12,unrelated,0.12742765133,0.07971658006,0.16500385986500002,0.6278519
two armed illegal aliens perpetrating a home invasion were killed by an 11-year-old girl with a shotgun.,13,agree,0.59375421,0.0120213167,0.376245645,0.017978889713
a star wars trading card was altered to depict the droid c-3p0 with an oversized penis.,14,unrelated,0.290611155,0.11954799,0.284652833,0.30518799595
a star wars trading card was altered to depict the droid c-3p0 with an oversized penis.,15,unrelated,0.012716060576,0.02822933301095,0.003493832728,0.9555608
photographs show watermelons that have been grown in such a way as to force them into square shapes.,16,unrelated,0.112520686,0.005576612149999999,0.391935536975,0.4899671422
a private club (the only place in the park where alcohol is served) is housed in disneyland's new orleans square.,17,agree,0.4816672125,0.44297057495,0.051692064,0.02367012587
a private club (the only place in the park where alcohol is served) is housed in disneyland's new orleans square.,18,agree,0.661315565,0.18045318719999998,0.062412922,0.0958183270685
a private club (the only place in the park where alcohol is served) is housed in disneyland's new orleans square.,19,agree,0.814386565,0.066831166,0.046348536,0.072433666195
a private club (the only place in the park where alcohol is served) is housed in disneyland's new orleans square.,20,disagree,0.3793233425,0.4469275025,0.143958208,0.029790967935000003
a private club (the only place in the park where alcohol is served) is housed in disneyland's new orleans square.,21,agree,0.5275862250000001,0.33824745825,0.0724667235,0.061699566632000005
a private club (the only place in the park where alcohol is served) is housed in disneyland's new orleans square.,22,agree,0.484091933,0.396359117,0.07396330799999999,0.045585603917800005
a first-year cadet criticized the u.s. air force chief of staff's personnel decisions.,23,agree,0.670292455,0.0387325927,0.284775021,0.006199962654999999
a first-year cadet criticized the u.s. air force chief of staff's personnel decisions.,24,discuss,0.421109685,0.01002320225,0.4803927875,0.08847428302350001
a first-year cadet criticized the u.s. air force chief of staff's personnel decisions.,25,unrelated,0.0289903776,0.0113417252825,0.0012861438300000002,0.9583818000000001
a holiday shopping flier included an anti-semitic message.,26,agree,0.57566203,0.2732374255,0.073961447,0.07713909354850003
text transcribes a press conference given by actor and former marine r. lee ermey.,27,unrelated,0.001594854075,0.005709868425,0.006213650500000001,0.9864815999999998
e-mail describes ruse intended to scare away littering mexican construction workers. see example( s ),28,unrelated,0.06140887,0.16823963265,0.01887891965,0.7514726300000001
a new product allows people to perform laser surgery on their own eyes at home.,29,unrelated,0.09316243699999999,0.0333718136,0.17449780350000002,0.69896797
a new product allows people to perform laser surgery on their own eyes at home.,30,discuss,0.306372032,0.026920396349999997,0.34160241,0.32510521000000003
a girl named asha degree disappeared from her north carolina home on 14 february 2000.,31,agree,0.366689355,0.20332063399999997,0.34617278,0.0838172077875
a girl named asha degree disappeared from her north carolina home on 14 february 2000.,32,discuss,0.281444055,0.30014087165000003,0.35436449999999997,0.06405056275
a girl named asha degree disappeared from her north carolina home on 14 february 2000.,33,discuss,0.29012418,0.0389828652,0.3985150875,0.272377901365
"former president barack obama could run for, and serve as, vice president of the united states.",34,discuss,0.1293692705,0.053623431730000004,0.5130200535,0.30398721934999995
muhammad ali offered a pithy quote about religion while visiting the world trade center site after 9/11. see example( s ),35,unrelated,0.0108857909265,0.018423467127,0.003471864487,0.967218845
images of the world trade center fire reveal the face of satan. see example( s ),36,unrelated,0.28517965,0.04105578475,0.29225428600000003,0.381510296915
images of the world trade center fire reveal the face of satan. see example( s ),37,discuss,0.202621205,0.28895987365000003,0.4055112165,0.1029077085
"on nbc’s today program, billy graham’s daughter said to bryant gumbel that “we need to make up our mind — do we want god or do we not want him . . . we cannot just ask him in when disaster strikes.”",38,agree,0.496292345,0.2347606775,0.08830903350000001,0.1806379396675
"at the moment the titanic hit an iceberg in the north atlantic, the silent version of the film the poseidon adventure was being screened aboard ship.",39,discuss,0.186418405,0.35953689000000005,0.3948894775,0.05915524494
the nursery rhyme ‘sing a song of sixpence’ originated as a coded message used to recruit crew members for pirate ships.,40,agree,0.749229405,0.012344972849999998,0.083564478,0.154861134
the folding of a u.s. flag traditionally incorporates thirteen separate folds because each of the folds has a special meaning. see example( s ),41,unrelated,0.15652897046499994,0.10315642444499999,0.062641844275,0.67767279
drugged travelers awaken in ice-filled bathtubs only to discover one of their kidneys has been harvested by organ thieves. see example( s ),42,discuss,0.09329249,0.032689304,0.471159249,0.402858990488
"the word 'fuck' derives from an acronymic phrase, either 'for unlawful carnal knowledge' or 'fornication under consent of the king.' see example( s )",43,disagree,0.322684615,0.44521543350000004,0.2285489275,0.0035510301785
strawberries are so named because they are bedded in straw.,44,unrelated,0.269397315,0.1054055915,0.2486388815,0.37655824
"scammers dupe victims into paying ""security keeping fees"" to receive courier parcels supposedly containing large checks or other valuables.",45,unrelated,0.0876488165,0.1566130705,0.031725171,0.724012925
"scammers dupe victims into paying ""security keeping fees"" to receive courier parcels supposedly containing large checks or other valuables.",46,unrelated,0.24634857700000004,0.036254301,0.10535182,0.6120452599999999
"scammers dupe victims into paying ""security keeping fees"" to receive courier parcels supposedly containing large checks or other valuables.",47,agree,0.54640045,0.2630052065,0.13709855499999998,0.053495804135000005
"watch night church services began in 1862 with blacks awaiting the enactment of the emancipation proclamation of new year's day, 1863.",48,unrelated,0.06170537759,0.014459778194,0.35672220021815004,0.567112615
"watch night church services began in 1862 with blacks awaiting the enactment of the emancipation proclamation of new year's day, 1863.",49,unrelated,0.007550583874999999,0.004537510924999999,0.030841987185000006,0.9570699
"watch night church services began in 1862 with blacks awaiting the enactment of the emancipation proclamation of new year's day, 1863.",50,discuss,0.07934210900000001,0.0078564085,0.530402645,0.38239881649999996
a fatal wave of molasses swept through boston in january 1919.,51,agree,0.33406515000000003,0.2580666425,0.27958049700000004,0.12828769751500002
the nursery rhyme 'ring around the rosie' is a coded reference to the black plague. see example( s ),52,unrelated,0.399950775,0.0301869604,0.15566745650000002,0.4141948225
the cross-like shape of the laminin molecule is evidence of god's hand in the creation of the human form.,53,unrelated,0.312112396,0.044918448,0.174968679436,0.46800043715000006
"mel gibson was the inspiration for the film ""the man without a face.""",54,agree,0.64741235,0.042866296799999995,0.2766617325,0.033059660384999995
the swiffer wetjet poses a general danger to dogs and other household pets.,55,agree,0.593818235,0.0147059765,0.24795016,0.143525640525
the swiffer wetjet poses a general danger to dogs and other household pets.,56,unrelated,0.15843486170115,0.06354782891305001,0.0297130472015,0.7483042499999999
the swiffer wetjet poses a general danger to dogs and other household pets.,57,agree,0.520873555,0.009099073499999999,0.05464467,0.41538269
the swiffer wetjet poses a general danger to dogs and other household pets.,58,unrelated,0.2385929975,0.03442663015,0.027243039000000004,0.6997373849999999
a girl on an amusement park ride was scalped when her hair got caught in the attraction's machinery. see example( s ),59,agree,0.612212165,0.193679696,0.078097055,0.11601108539999999
obama administration representatives meeting with the auto industry advocated legislatively changing the laws of physics.,60,discuss,0.33320367500000003,0.1796071111,0.4296299425,0.05755929643
obama administration representatives meeting with the auto industry advocated legislatively changing the laws of physics.,61,disagree,0.201818605,0.3252450985,0.2719016757000001,0.201034635
obama administration representatives meeting with the auto industry advocated legislatively changing the laws of physics.,62,unrelated,0.0454714524,0.0965054856745,0.005553895200000001,0.8524691799999999
obama administration representatives meeting with the auto industry advocated legislatively changing the laws of physics.,63,agree,0.45164067,0.1252313632,0.0393595785,0.3837684075
a list circulating online contains 50 false statements by president barack obama see example( s ),64,unrelated,0.1146100769,0.02229363565,0.0246532554,0.8384430350000001
a list circulating online contains 50 false statements by president barack obama see example( s ),65,disagree,0.28928465,0.36802659984999997,0.2677817505,0.0749070085
the coriolis force determines which direction water spirals down drains and toilets in different hemispheres.,66,unrelated,0.08831382262,0.054930051633,0.010658953805,0.846097185
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",67,disagree,0.0573851975,0.43470477545,0.14437747650000002,0.3635325349999999
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",68,disagree,0.2922975485,0.427991,0.225798195,0.05391324048499999
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",69,disagree,0.00666912375,0.49679270708000006,0.008884113700000001,0.48765402630000004
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",70,unrelated,0.04110843955,0.398706017315,0.01385526805,0.546330235
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",71,disagree,0.34275463500000003,0.4785330598,0.17268180609999995,0.0060305063
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",72,unrelated,0.00810207105,0.485836911505,0.008706506499999999,0.49735451475000003
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",73,unrelated,0.020125439773,0.4418903500685,0.003305416585,0.534678758
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",74,disagree,0.390374045,0.44348190725,0.13650446249999998,0.029639562
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",75,agree,0.3549532,0.2163831975,0.260379097,0.168284475
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",76,disagree,0.26306916500000005,0.42105981475000004,0.251350678,0.06452032335
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",77,unrelated,0.0144905954,0.39662169489,0.0073949837000000015,0.58149272
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",78,disagree,0.24362636500000004,0.434290028,0.291385669,0.03069793445
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",79,disagree,0.3905887975,0.39091060185000004,0.15135561,0.06714494369
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",80,disagree,0.10956415,0.42922205399999996,0.4135223218499999,0.047691472400000004
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",81,discuss,0.27423559999999997,0.2789951235,0.392377123,0.0543921231
"the fruit of the graviola tree (soursop or guyabano), or other components of the plant (a. muricata), are a viable cure for cancer.",82,discuss,0.063258127,0.11591760805,0.43678609469999996,0.384038195
"e-mailed list features dave barry's ""16 things it took me over 50+ years to learn.""",83,agree,0.5291495420000001,0.1683848365,0.019754191,0.282711395812
"e-mailed list features dave barry's ""16 things it took me over 50+ years to learn.""",84,unrelated,0.087054879,0.0391451586,0.4233432295,0.45045672200000003
"statistics demonstrate that ""islam will overwhelm christendom unless christians recognize the demographic realities and begin reproducing again.""",85,unrelated,0.29459981543,0.0840095557285,0.05562481165,0.565765815
"statistics demonstrate that ""islam will overwhelm christendom unless christians recognize the demographic realities and begin reproducing again.""",86,unrelated,0.231488670515,0.17927766953500002,0.091004849,0.49822880115
"statistics demonstrate that ""islam will overwhelm christendom unless christians recognize the demographic realities and begin reproducing again.""",87,unrelated,0.23827526579999997,0.16591926015,0.118450315,0.477355207
"statistics demonstrate that ""islam will overwhelm christendom unless christians recognize the demographic realities and begin reproducing again.""",88,unrelated,0.269734098515,0.11519500432,0.07252030549999999,0.542550603
"arizona changed its ""southern style sweet tea"" label after consumers complained that it depicted offensive images.",89,unrelated,0.010187441,0.058159169835,0.0552944145,0.876358985
"arizona changed its ""southern style sweet tea"" label after consumers complained that it depicted offensive images.",90,unrelated,0.054590986,0.040092754295,0.181474345,0.7238419199999999
the personalities of the dwarf characters in disney's animated film version of snow white and the seven dwarfs represent the seven stages of cocaine addiction. see example( s ),91,unrelated,0.367583585,0.048584888,0.163764275,0.420067215
the personalities of the dwarf characters in disney's animated film version of snow white and the seven dwarfs represent the seven stages of cocaine addiction. see example( s ),92,unrelated,0.15054580060500006,0.06878267700400001,0.05622863915,0.7244429
al gore's residence uses considerably more energy than the average american home.,93,disagree,0.28766395,0.34767888700000005,0.34406445799999996,0.020592681925
al gore's residence uses considerably more energy than the average american home.,94,agree,0.36048335,0.32326013075000004,0.30280250215,0.013454057393499998
al gore's residence uses considerably more energy than the average american home.,95,discuss,0.337131275,0.22326182035,0.375102062,0.0645048158525
al gore's residence uses considerably more energy than the average american home.,96,discuss,0.24962597,0.1649611245,0.470098785,0.1153141279
al gore's residence uses considerably more energy than the average american home.,97,agree,0.5770734099999999,0.2173165085,0.117781717,0.087828357642
al gore's residence uses considerably more energy than the average american home.,98,unrelated,0.13118923000000002,0.29666468475,0.11430176,0.45784434
al gore's residence uses considerably more energy than the average american home.,99,discuss,0.33647844,0.22402289575,0.374545875,0.06495279272999999
"mister ed, the talking equine of television fame, was a horse.",100,agree,0.470008281,0.453901065,0.061248625,0.014842027769999998
the son of child care expert dr. benjamin spock killed himself.,101,unrelated,0.2980700099365,0.030475041614695,0.006091482386499999,0.6653635
a photograph shows a holiday display depicting a homeowner trapped by a fallen ladder while installing christmas decorations. see example( s ),102,unrelated,0.25217091794,0.028094938096,0.0371960128,0.6825381500000001
"in canada, santa's postal code is h0h 0h0.",103,unrelated,0.18100533438920002,0.13234321674393001,0.041476495573,0.645174965
restroom hand dryers spread disease by blowing germs and bacteria around.,104,agree,0.49536446,0.0096595088,0.16345905800000002,0.33151696
restroom hand dryers spread disease by blowing germs and bacteria around.,105,agree,0.6199446999999999,0.06856425115,0.248964409,0.062526622445
"an american airlines pilot penned an essay about muslims entitled ""you worry me."" see example( s )",106,agree,0.46994525,0.070391569,0.156198595,0.30346457649999997
"dragnet's sgt. joe friday character frequently implored female informants to provide ""just the facts, ma'am.""",107,unrelated,0.2346971652,0.05437259303500001,0.026003901735,0.68492639
"dragnet's sgt. joe friday character frequently implored female informants to provide ""just the facts, ma'am.""",108,unrelated,0.16971049749999995,0.08672359197,0.051933178200000006,0.691632715
"photograph shows hercules, the world's biggest dog. see example( s )",109,agree,0.60205086,0.019237149,0.12051859,0.258193360765
"photograph shows hercules, the world's biggest dog. see example( s )",110,unrelated,0.0449399065,0.01231089302,0.0091544381,0.933594765
"photograph shows hercules, the world's biggest dog. see example( s )",111,unrelated,0.35128267,0.023797692000000002,0.154804615,0.470115025
"photograph shows hercules, the world's biggest dog. see example( s )",112,unrelated,0.3691374200000001,0.022517157500000003,0.075716036,0.53262937
a chart shows the relationship of voting patterns and intelligence quotients by state.,113,discuss,0.13507634200000002,0.06346283295,0.541006745,0.2604541
a chart shows the relationship of voting patterns and intelligence quotients by state.,114,unrelated,0.090544036283,0.11201184280294,0.2908408517815,0.5066032724999999
"former nfl quarterback kurt warner married a woman who had two children, one a special needs child.",115,unrelated,0.17540414699999998,0.02315094994435,0.2169160711485,0.58452886
a text reproduces theodore roosevelt's words regarding the assimilation of immigrants into american culture.,116,unrelated,0.25240420500000005,0.0333422714,0.153476467,0.56077704
walmart has authorized u.s. law enforcement to enter its stores and arrest any illegal immigrants found within. see example( s ),117,unrelated,0.04410687505,0.02427146235,0.458706481,0.47291517565
opinion piece by bill cosby details political and social issues he's tired of.,118,unrelated,0.34400877500000004,0.0428886655,0.173421885,0.43968068
opinion piece by bill cosby details political and social issues he's tired of.,119,agree,0.40944184,0.220797145,0.220247495,0.1495135246
opinion piece by bill cosby details political and social issues he's tired of.,120,agree,0.5180175499999999,0.190089845,0.27187483,0.02001779314
payment of u.s. federal income taxes is voluntary.,121,discuss,0.33094630199999997,0.17276636774999998,0.495717845,0.0005695008485000001
payment of u.s. federal income taxes is voluntary.,122,discuss,0.35642831,0.17511792164999998,0.458358425,0.01009537497
payment of u.s. federal income taxes is voluntary.,123,discuss,0.26579826100000004,0.08165453207000001,0.53369749,0.11884972715
payment of u.s. federal income taxes is voluntary.,124,discuss,0.312950196,0.07100040249999999,0.5308670950000001,0.085182244428
photos show an alligator swimming across a lake with a deer clutched in its jaws. see example( s ),125,unrelated,0.436119951535,0.026163313962500004,0.01311128471,0.524605487
the damage to the pentagon on september 11 was caused by something other than a hijacked boeing 757's being crashed into its side. see example( s ),126,unrelated,0.09235226,0.01587988244,0.43822791755,0.453539946122
mexican legislators expressed concern that an arizona law would prompt an influx of mexicans into sonora from arizona. see example( s ),127,unrelated,0.123622756945,0.32990446278,0.0285499038,0.517922885
mexican legislators expressed concern that an arizona law would prompt an influx of mexicans into sonora from arizona. see example( s ),128,unrelated,0.036694357015,0.09218802309100001,0.01512186704,0.855995745
"the gold ball atop a military flagpole contains a razor, a match, and a bullet. see example( s )",129,unrelated,0.32549455836999996,0.016715472104750002,0.03588509333,0.6219049249999999
"the gold ball atop a military flagpole contains a razor, a match, and a bullet. see example( s )",130,unrelated,0.259223135384,0.03209944780104,0.0448440811703,0.663833305
a photograph shows a wooden box covering a statue of george washington at an naacp event.,131,unrelated,0.24795591318,0.143869747535,0.024850739164999996,0.58332362
a photograph shows a wooden box covering a statue of george washington at an naacp event.,132,agree,0.59345055,0.16757267250000002,0.14756243600000002,0.09141433004899999
residents of some states will no longer be able to use their driver's licenses as id for boarding airplanes after january 2018. see example( s ),133,discuss,0.10033862,0.023281983495,0.78053952,0.0958398895695
residents of some states will no longer be able to use their driver's licenses as id for boarding airplanes after january 2018. see example( s ),134,discuss,0.110349462,0.01724800833,0.8091186,0.06328394484
residents of some states will no longer be able to use their driver's licenses as id for boarding airplanes after january 2018. see example( s ),135,discuss,0.126615735,0.01967264915,0.7975194750000001,0.056192137143000004
residents of some states will no longer be able to use their driver's licenses as id for boarding airplanes after january 2018. see example( s ),136,discuss,0.09371778300000001,0.016706834575000003,0.87042727,0.01914809249965
residents of some states will no longer be able to use their driver's licenses as id for boarding airplanes after january 2018. see example( s ),137,discuss,0.075914445,0.013847162007,0.8877693000000001,0.022469071389450004
